pathway	pval	padj	log2err	ES	NES	size
Chromatin organization | Reactome	0.853914590747331	0.9250741399762752	0.015020905188734713	-0.21224607207773752	-0.7686517569023753	46
Citrate cycle (TCA cycle) - Saccharomyces cerevisiae (budding yeast) | KEGG	0.7060761346998536	0.8298812651677732	0.01820543122220443	-0.2546302457450055	-0.8435247951284882	31
Citric acid cycle (TCA cycle) | Reactome	0.8436168241615712	0.9202627122444578	0.015781826065538195	-0.25858726886508016	-0.7227780875768053	16
Class I MHC mediated antigen processing & presentation | Reactome	0.9737331473733147	0.9898851190122084	0.01699406296936286	0.16704202619609115	0.6746168664151437	65
Class I peroxisomal membrane protein import | Reactome	0.5429980699120738	0.6912349317278328	0.024780264748678917	0.34660315546464526	0.9445401747495967	13
Clathrin-mediated endocytosis | Reactome	0.6184720638540478	0.7559103002660585	0.02365336041162802	0.2417942031342572	0.9110319382898099	47
Costimulation by the CD28 family | Reactome	0.25641592920353984	0.4455313092979127	0.03985574236683977	0.37614642776615814	1.1617829386191283	20
Cristae formation | Reactome	0.29045092838196285	0.4718902326959317	0.033912035319223835	-0.4698954637808082	-1.1536820413990514	10
Cyclin A:Cdk2-associated events at S phase entry | Reactome	0.006377551020408163	0.037479032708974	0.26521689377999697	0.668744707209009	1.7827250114697073	12
Cyclin D associated events in G1 | Reactome	0.12087214225232853	0.3014776106177264	0.05865319102945761	0.5400500954131753	1.3673727894441463	10
Cyclin E associated events during G1/S transition  | Reactome	0.008203618005889778	0.04291892834788676	0.23205681807560835	0.6790801490074256	1.7745579890109078	11
Cysteine and methionine metabolism - Saccharomyces cerevisiae (budding yeast) | KEGG	1.0540414292173237e-5	1.4586573326910704e-4	0.5933254763964051	-0.592826020860809	-2.114409436007586	43
Cytokine Signaling in Immune system | Reactome	0.26391154613014317	0.45112158370409416	0.034955345618270614	-0.3654195696611798	-1.1519820210362812	25
DNA Damage Bypass | Reactome	0.17792642140468226	0.38944099378881986	0.04900755275729816	0.3780975831027056	1.2341471011297858	25
DNA Repair | Reactome	0.010568341944574918	0.04982218345299604	0.2157828589665743	0.3601986903310437	1.517576478160843	81
DNA Replication Pre-Initiation | Reactome	6.635607550338118e-6	9.790673316669242e-5	0.610526878385931	0.6681421881502645	2.2633866742447823	29
DNA Replication | Reactome	2.118143134213825e-9	7.717176817349469e-8	0.7749390301364363	0.6241516709142441	2.4438364310145677	56
DNA replication - Saccharomyces cerevisiae (budding yeast) | KEGG	1.7316957276422133e-7	3.7144873357925476e-6	0.6901324587967956	0.7112290063890416	2.433591986609815	30
DNA strand elongation | Reactome	2.373842535619204e-6	3.9168401837716864e-5	0.6272567397185284	0.745391300780578	2.3247208866843914	21
Deadenylation of mRNA | Reactome	0.5704669751787969	0.7134995112294573	0.02365336041162802	0.351092116353511	0.9174665477477495	11
Deadenylation-dependent mRNA decay | Reactome	0.4626094767572423	0.6280362833191675	0.02832829108975412	0.2746040740823189	0.9917543206963545	38
Deubiquitination | Reactome	0.10682768230376219	0.27117796277108863	0.06573819602828511	0.31410568453689813	1.2651712739541625	64
Developmental Biology | Reactome	0.4029296020988194	0.5742750807322043	0.03035650560204271	0.34474721265196473	1.0366653869967049	18
Dual incision in TC-NER | Reactome	0.32675709001233044	0.5036455758774098	0.030235869309148223	-0.28663075113885383	-1.077623104892111	54
E3 ubiquitin ligases ubiquitinate target proteins | Reactome	0.9534479008048727	0.9826901484592673	0.0163340388939505	0.20466511089845313	0.6051276533016255	17
ER to Golgi Anterograde Transport | Reactome	0.5051428571428571	0.6566857142857143	0.02709026643542743	0.2518048309599888	0.9670990406384082	51
ESR-mediated signaling | Reactome	0.004270462633451958	0.02815884476534296	0.2972329219997305	-0.4715667628114774	-1.7077848234526989	46
Endocytosis - Saccharomyces cerevisiae (budding yeast) | KEGG	0.08578088578088579	0.2285714285714286	0.07386107958716003	0.3035275112406628	1.270855691753335	78
Endosomal Sorting Complex Required For Transport (ESCRT) | Reactome	0.21927343919947792	0.43550141396562975	0.043101603890193116	0.4078587547834963	1.205904660922477	17
Estrogen-dependent gene expression | Reactome	0.008730447435431065	0.04306098182435876	0.20882660197422426	-0.4867488671236617	-1.6584912512355903	35
Eukaryotic Translation Initiation | Reactome	1.4044083509978536e-10	7.680878967026631e-9	0.826657301178302	-0.5178296865371139	-2.2864492820871245	138
Extra-nuclear estrogen signaling | Reactome	0.2740091463414634	0.4609800932568149	0.03521054254564117	-0.466991036593386	-1.1754898734112018	11
Factors involved in megakaryocyte development and platelet production | Reactome	0.061632309633992424	0.17745141498646141	0.08311232138239058	0.5659357423635932	1.4788914008840384	11
Fatty acid biosynthesis - Saccharomyces cerevisiae (budding yeast) | KEGG	0.13081707055543643	0.32439608825596666	0.056628191923763345	0.487380504873376	1.3281773693765537	13
Fatty acid degradation - Saccharomyces cerevisiae (budding yeast) | KEGG	0.2925939438161255	0.4718902326959317	0.03301347708154515	-0.3804528233425073	-1.1347972530661563	20
Fatty acid metabolism | Reactome	0.6389137037698768	0.7721790567850044	0.019338903868330204	-0.25265831783380005	-0.8927068054326955	41
Fc epsilon receptor (FCERI) signaling | Reactome	0.2821144372868511	0.4718902326959317	0.0344988851058263	-0.4737175400872138	-1.1630659600265651	10
Folate biosynthesis - Saccharomyces cerevisiae (budding yeast) | KEGG	0.629784009094354	0.7675492610837439	0.020448267885915226	-0.35088888926723527	-0.861498442263965	10
Formation of ATP by chemiosmotic coupling | Reactome	0.29045092838196285	0.4718902326959317	0.033912035319223835	-0.4698954637808082	-1.1536820413990514	10
Formation of Incision Complex in GG-NER | Reactome	0.10279860984086336	0.2656662868778939	0.05914958934403785	-0.46523967492253493	-1.3662738918610091	19
Formation of TC-NER Pre-Incision Complex | Reactome	0.00769781596849266	0.04233798782670963	0.22082346409111278	-0.46801982597839764	-1.6439970172787646	40
Formation of a pool of free 40S subunits | Reactome	6.650296493349734e-13	1.4264885978235178e-10	0.9214260034948982	-0.583609710886735	-2.498366042117429	114
Formation of the Early Elongation Complex | Reactome	0.03660746647335991	0.11988246654252979	0.1006043085747754	-0.46057570861761316	-1.5021542253921765	29
Formation of the ternary complex, and subsequently, the 43S complex | Reactome	8.314457314924722e-7	1.4267608752410823e-5	0.6594443980379349	-0.5664257533203368	-2.187821545486777	62
Fructose and mannose metabolism - Saccharomyces cerevisiae (budding yeast) | KEGG	0.17022844509948415	0.38435791025094057	0.045228936536280774	-0.43975286765826976	-1.272244224200264	18
G alpha (12/13) signalling events | Reactome	0.02040816326530612	0.0810657596371882	0.14692213573209795	0.6138032272856511	1.63626321615277	12
G alpha (i) signalling events | Reactome	0.2924923780487805	0.4718902326959317	0.033885926031968785	-0.45991066695705624	-1.1576674696489628	11
G-protein mediated events | Reactome	0.2924923780487805	0.4718902326959317	0.033885926031968785	-0.45991066695705624	-1.1576674696489628	11
G1 Phase | Reactome	0.12087214225232853	0.3014776106177264	0.05865319102945761	0.5400500954131753	1.3673727894441463	10
G1/S Transition | Reactome	8.134590389287944e-7	1.4267608752410823e-5	0.6594443980379349	0.6474461854081581	2.3383030785057737	38
G2/M Checkpoints | Reactome	0.032950680272108845	0.11130584123413147	0.11516714100944504	0.5857340413057399	1.5614369941900994	12
G2/M Transition | Reactome	0.18362052992403188	0.3935898086013872	0.04351097518346746	-0.4498348701686824	-1.25733485879972	16
GPCR downstream signalling | Reactome	0.3301296379079124	0.5040057461298734	0.03466320112287498	0.32261307174636944	1.0819367679484058	28
GTP hydrolysis and joining of the 60S ribosomal subunit | Reactome	1.7363560335862802e-12	2.482989128028381e-10	0.9101197347744591	-0.5770628132590724	-2.4703395264357084	114
Galactose metabolism - Saccharomyces cerevisiae (budding yeast) | KEGG	0.8111643330876934	0.8980902637954414	0.016267860705772495	-0.25939506480307073	-0.750453032265869	18
Gamma carboxylation, hypusine formation and arylsulfatase activation | Reactome	0.3225745564363911	0.5032163080407701	0.03178233709060047	-0.43339493574400834	-1.1189218227499282	12
Gap-filling DNA repair synthesis and ligation in TC-NER | Reactome	0.22930389887840485	0.43690011160714287	0.0375295975721658	-0.3181448096110715	-1.1574477578675582	47
Gene expression (Transcription) | Reactome	0.40932642487046633	0.5795413738265018	0.025336382937215487	-0.23315671573766913	-1.0186873238856957	129
Generic Transcription Pathway | Reactome	0.13598876995964204	0.32959990007167483	0.04979201058166104	-0.31314616444137416	-1.2325135269696548	70
Global Genome Nucleotide Excision Repair (GG-NER) | Reactome	0.5667994207096307	0.7130702389572774	0.021371509285737108	-0.29133791748438687	-0.9276933193831899	26
Gluconeogenesis | Reactome	0.058365758754863814	0.17149938702627793	0.08006180930656212	-0.5307275862659208	-1.483438343693871	16
Glucose metabolism | Reactome	0.005436752446538601	0.033319525708072284	0.26521689377999697	-0.5285154631950096	-1.7237377511861394	29
Glutathione metabolism - Saccharomyces cerevisiae (budding yeast) | KEGG	0.9552023121387283	0.9826901484592673	0.013620316839874542	-0.19662968810263765	-0.6075796007143035	23
Glycerolipid metabolism - Saccharomyces cerevisiae (budding yeast) | KEGG	0.0746705710102489	0.20717530217876662	0.0699966062484901	-0.4200253628861218	-1.3914364616844985	31
Glycerophospholipid biosynthesis | Reactome	0.4827896918363669	0.6372823932240044	0.02385243469090796	-0.2826301405947413	-0.9818278842879331	38
Glycerophospholipid metabolism - Saccharomyces cerevisiae (budding yeast) | KEGG	0.4539921231650555	0.6254468275245755	0.024754079235472817	-0.2849897686696734	-1.001073680305017	40
Glycine, serine and threonine metabolism - Saccharomyces cerevisiae (budding yeast) | KEGG	1.530952042076626e-4	0.0015637581572639822	0.5188480777437918	-0.6155646574679051	-2.022837343441951	30
Glycogen metabolism | Reactome	0.47785806929775804	0.6330088839760911	0.02447600793917775	-0.35047457280387817	-0.9796125794872526	16
Glycogen synthesis | Reactome	0.4497767857142857	0.6224330357142857	0.025550591846242005	-0.37261512687108606	-1.0032094617679495	14
Glycolysis / Gluconeogenesis - Saccharomyces cerevisiae (budding yeast) | KEGG	5.800602040114611e-5	6.912384097803244e-4	0.557332238758646	-0.5492483994746002	-2.0307170288905847	50
Glycolysis | Reactome	7.893173381843738e-4	0.006910553838389722	0.47727081536286214	-0.644768871923045	-1.971369066626492	22
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Saccharomyces cerevisiae (budding yeast) | KEGG	0.5990574587638209	0.7449149269845772	0.020536126168808393	-0.2871919160330284	-0.9053700220920509	25
Glyoxylate and dicarboxylate metabolism - Saccharomyces cerevisiae (budding yeast) | KEGG	0.9966472954850246	0.9982850609756098	0.01608431447169118	0.14089798985534474	0.4725249194935465	28
Glyoxylate metabolism and glycine degradation | Reactome	0.018899388549193995	0.0779008534592337	0.142470368773132	-0.5900654650826855	-1.6492938351891722	16
Golgi-to-ER retrograde transport | Reactome	0.4361682753596795	0.6114908174160212	0.025711914639762558	-0.2992244117826416	-1.0125097449374618	34
HATs acetylate histones | Reactome	0.3265231667274717	0.5036455758774098	0.030902659006622635	-0.36940699076513184	-1.1018502496597713	20
HDACs deacetylate histones | Reactome	0.3246951219512195	0.5036455758774098	0.03183854044917945	-0.4459245230142219	-1.122462146024758	11
HDMs demethylate histones | Reactome	0.47244243110607775	0.6313950247492441	0.02497177154019651	-0.38161308169089864	-0.9852334896755903	12
Heme biosynthesis | Reactome	0.9737063525452251	0.9898851190122084	0.015542166187139963	0.20446429657505952	0.534301807356763	11
Hemostasis | Reactome	0.544893762851268	0.6915959297727632	0.02578270514873918	0.2581410592353665	0.9499379344260321	42
Histidine metabolism - Saccharomyces cerevisiae (budding yeast) | KEGG	0.005208333333333333	0.03238224637681159	0.27471745859524166	-0.6647660383937688	-1.7897812823078236	14
Homologous recombination - Saccharomyces cerevisiae (budding yeast) | KEGG	6.440551166664541e-7	1.2559074774995855e-5	0.6594443980379349	0.7644372284563177	2.3841211853298216	21
Immune System | Reactome	0.9371599564744287	0.9687749911506744	0.019903069408664282	0.16682393092330963	0.839042797766778	281
Innate Immune System | Reactome	0.834932509351114	0.9137399145704794	0.014047128995454423	-0.18530368237288228	-0.8593736891209288	202
Inositol phosphate metabolism - Saccharomyces cerevisiae (budding yeast) | KEGG	0.5193075898801598	0.6710330001764716	0.026106273527806447	0.3061300248168543	0.9547560616654509	21
Inositol phosphate metabolism | Reactome	0.6642827092974337	0.7843803056027164	0.021238080846158407	0.3246007810199764	0.8482399464041478	11
Insertion of tail-anchored proteins into the endoplasmic reticulum membrane | Reactome	0.15091463414634146	0.3596798780487805	0.04920898728497633	-0.526699979141173	-1.3257866710307407	11
Insulin receptor recycling | Reactome	0.01097470238095238	0.05008667363221884	0.18806904097584987	-0.6392201300416853	-1.7210028159490665	14
Integration of energy metabolism | Reactome	0.6430431547619048	0.7749031275080256	0.019850298613866838	-0.3203648628324596	-0.8625335860900444	14
Interconversion of nucleotide di- and triphosphates | Reactome	0.8881802721088435	0.9478341709818257	0.017032517584655706	0.2511593491284476	0.6695350987141303	12
Interleukin-17 signaling | Reactome	0.24441964285714285	0.43690011160714287	0.03710082286542838	-0.44249783172864193	-1.1913579980760098	14
Intra-Golgi and retrograde Golgi-to-ER traffic | Reactome	0.4715503340244183	0.6313950247492441	0.028441375442340495	0.25868157158632005	0.9878006499050843	50
Intra-Golgi traffic | Reactome	0.5699128457749147	0.7134995112294573	0.021998477528631925	-0.36934426703739964	-0.9068098775550403	10
Intracellular signaling by second messengers | Reactome	0.04455445544554455	0.13850624192854066	0.09151407659930252	-0.43801233193618816	-1.4613776608740336	32
Ion channel transport | Reactome	0.1524234693877551	0.3597347156578747	0.051930572739816244	0.4875758129441962	1.2997689362670808	12
Iron uptake and transport | Reactome	0.005188067444876783	0.03238224637681159	0.27471745859524166	-0.6367913615513463	-1.779897535201764	16
L13a-mediated translational silencing of Ceruloplasmin expression | Reactome	2.5663013474446193e-11	2.2018865561074834e-9	0.8634153916066928	-0.5353821026796801	-2.343840350786968	131
L1CAM interactions | Reactome	0.26211734693877553	0.45112158370409416	0.03847870743280439	0.43798620066240906	1.1675740326351969	12
Lagging Strand Synthesis | Reactome	6.846624696971497e-6	9.790673316669242e-5	0.610526878385931	0.7889810042037168	2.332758238458334	17
Leading Strand Synthesis | Reactome	0.00867908552074513	0.04306098182435876	0.22623238004642038	0.6943698489365017	1.758100674937963	10
Longevity regulating pathway - multiple species - Saccharomyces cerevisiae (budding yeast) | KEGG	0.004332129963898917	0.02815884476534296	0.2972329219997305	-0.49404690097941306	-1.707164541158023	37
Lysine biosynthesis - Saccharomyces cerevisiae (budding yeast) | KEGG	0.0010210563281473118	0.008760663295503936	0.45505986738722953	-0.7662760004935917	-1.9288371900862549	11
Lysine degradation - Saccharomyces cerevisiae (budding yeast) | KEGG	0.44858254585881047	0.6224330357142857	0.02552970151330516	-0.35832246728798356	-1.0015482540145466	16
M Phase | Reactome	0.007945516458569807	0.04266188714153561	0.24518806365913484	0.45901271235300756	1.6817826744446844	41
MAP kinase activation | Reactome	0.24441964285714285	0.43690011160714287	0.03710082286542838	-0.44249783172864193	-1.1913579980760098	14
MAPK family signaling cascades | Reactome	0.07870572802798426	0.21506214856054298	0.0747093797274478	0.46882294918928	1.4097649124284273	18
MAPK signaling pathway - yeast - Saccharomyces cerevisiae (budding yeast) | KEGG	7.296083743815583e-5	8.071581450343953e-4	0.5384340963099162	0.4199994244556987	1.8541378072344223	107
MAPK targets/ Nuclear events mediated by MAP kinases | Reactome	0.3187862895673347	0.5016264404357081	0.03186108637411355	-0.42247356160810395	-1.1137592010711403	13
MAPK6/MAPK4 signaling | Reactome	0.006164965986394558	0.0367329223356009	0.269842314478839	0.6742754884007565	1.7974688469830293	12
MTOR signalling | Reactome	0.9894988946204863	0.996020754730368	0.013395126390299385	-0.1740790861005887	-0.503626304985551	18
Macroautophagy | Reactome	0.25755656108597286	0.4455313092979127	0.035426688191152245	-0.3340491689943021	-1.145547107047926	36
Meiosis - yeast - Saccharomyces cerevisiae (budding yeast) | KEGG	2.728586882453868e-8	6.885669250427702e-7	0.7337619883564803	0.48743135762013423	2.1692523128755457	112
Membrane Trafficking | Reactome	0.02577710386656558	0.09292754251055994	0.142470368773132	0.2824639470030012	1.326770480922543	164
Metabolism of RNA | Reactome	3.0697597957671104e-5	3.9906877344972433e-4	0.557332238758646	-0.38206843252650113	-1.7685971915876784	198
Metabolism of amino acids and derivatives | Reactome	0.0022678833436589178	0.01649020261745213	0.4317076958033464	-0.43271049759966984	-1.712270289281577	71
Metabolism of carbohydrates | Reactome	0.02736842105263158	0.0978421052631579	0.11479040423284313	-0.3705851990640348	-1.4543618684191768	69
Metabolism of cofactors | Reactome	0.021722560975609755	0.08471798780487805	0.13464697390437824	-0.6562675501725649	-1.6519286218076283	11
Metabolism of folate and pterines | Reactome	0.05738014345035863	0.16976607958761275	0.08154603126573544	-0.5820714134585327	-1.5027688447710539	12
Metabolism of lipids | Reactome	0.287314056493398	0.4718902326959317	0.031670616640160694	-0.2471360639714961	-1.0797646331835582	129
Metabolism of nucleotides | Reactome	0.8702255974983247	0.9383774403704882	0.01806029790878247	0.20955953684188172	0.7475252397626024	36
Metabolism of porphyrins | Reactome	0.17617812364894078	0.38944099378881986	0.048448610762049545	0.4530503311790269	1.2596069057882215	14
Metabolism of proteins | Reactome	0.66553480475382	0.7843803056027164	0.016571714857001655	-0.18773885044843572	-0.9397801910553907	413
Metabolism of steroids | Reactome	0.8269402319357716	0.9096342551293488	0.018795417016250503	0.22647355523785848	0.7671978152035596	29
Metabolism of vitamins and cofactors | Reactome	0.0477364805354941	0.14733057661674076	0.08652392518108788	-0.37575509570039045	-1.412696897659556	54
Metabolism of water-soluble vitamins and cofactors | Reactome	0.2968972895863053	0.47349047298336416	0.03228498784962212	-0.31057044011603413	-1.1076994700280762	43
Metabolism | Reactome	3.22235437192542e-4	0.0030719778345689006	0.49849310876659025	-0.2935380736701668	-1.475186621901889	431
Methane metabolism - Saccharomyces cerevisiae (budding yeast) | KEGG	0.018135654697134566	0.0768197690034918	0.14390961974585495	-0.5302888633288878	-1.621348528233329	22
Mismatch repair - Saccharomyces cerevisiae (budding yeast) | KEGG	4.60415201324849e-6	7.315485976605934e-5	0.610526878385931	0.7350454866688176	2.270294870517064	20
Mitochondrial biogenesis | Reactome	0.29045092838196285	0.4718902326959317	0.033912035319223835	-0.4698954637808082	-1.1536820413990514	10
Mitophagy - yeast - Saccharomyces cerevisiae (budding yeast) | KEGG	0.8705692803437164	0.9383774403704882	0.014829650755931758	-0.21153448062693653	-0.7430498365647182	40
Mitotic Anaphase | Reactome	0.46102062975027147	0.6280362833191675	0.0277937928015159	0.3443090384561349	0.9975747032704764	16
Mitotic G1 phase and G1/S transition | Reactome	8.202747056951815e-7	1.4267608752410823e-5	0.6594443980379349	0.6361071821820403	2.317414488664039	40
Mitotic G2-G2/M phases | Reactome	0.18362052992403188	0.3935898086013872	0.04351097518346746	-0.4498348701686824	-1.25733485879972	16
Mitotic Metaphase and Anaphase | Reactome	0.46102062975027147	0.6280362833191675	0.0277937928015159	0.3443090384561349	0.9975747032704764	16
Mitotic Prometaphase | Reactome	1.5242402267384635e-4	0.0015637581572639822	0.5188480777437918	0.7439617675133035	2.0684222381284725	14
Mitotic Prophase | Reactome	0.18440921102302757	0.3935898086013872	0.043855804313702285	-0.49270001771201355	-1.2720333266950725	12
MyD88 cascade initiated on plasma membrane | Reactome	0.24441964285714285	0.43690011160714287	0.03710082286542838	-0.44249783172864193	-1.1913579980760098	14
MyD88 dependent cascade initiated on endosome | Reactome	0.24441964285714285	0.43690011160714287	0.03710082286542838	-0.44249783172864193	-1.1913579980760098	14
MyD88-independent TLR4 cascade  | Reactome	0.24441964285714285	0.43690011160714287	0.03710082286542838	-0.44249783172864193	-1.1913579980760098	14
MyD88:MAL(TIRAP) cascade initiated on plasma membrane | Reactome	0.24441964285714285	0.43690011160714287	0.03710082286542838	-0.44249783172864193	-1.1913579980760098	14
